persona_id,age_band,gender,QID1721185783_3_TEXT,year_birth,race,QID1721185785_5_TEXT,education,QID1721185787_1,QID1721185787_2,QID1721185787_3,income,household,social_class,rural,zip_code,attention1,party,QID1721185795_4_TEXT,religion,QID1721185824_22_TEXT,epist_auton_1,epist_auton_2,epist_auton_3,epist_auton_4,epist_auton_5,epist_auton_6,attention2,partisan_importance,religion_bornagain,religiosity
pid_1580,18-29,Male,,2000,Other,,High school diploma / GED,No,Yes,Not applicable,"$30,000 to $55,999",3,Working class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,4,6,6,1 Strongly disagree,attention,70,,
pid_1581,30-44,Female,,1985,Black / African-American,,Some college or Associate's degree,No,Yes,Yes,"$56,000 to $99,999",1,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Other religion (please specify),Spiritual,7 Strongly agree,7 Strongly agree,3,7 Strongly agree,7 Strongly agree,1 Strongly disagree,attention,65,,30
pid_1582,30-44,Male,,1985,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"Less than $30,000",6 or more,Working class,A small city or town,99999,Somewhat disagree,Democrat,,Other religion (please specify),Other,6,6,4,6,6,2,attention,70,,10
pid_1583,18-29,Male,,1998,Other,Other,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$56,000 to $99,999",1,Middle class,A large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,65,,
pid_1584,30-44,Female,,1985,Asian / Asian-American,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,75,,
pid_1585,60+,Male,,1965,White / Caucasian,,Some college or Associate's degree,No,Yes,No,"$30,000 to $55,999",2,Middle class,A small city or town,99999,Somewhat disagree,Republican,,Protestant,,6,6,3,6,6,2,attention,80,Yes,75
pid_1586,30-44,Male,,1985,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,75,,
pid_1587,60+,Female,,1965,Other,,Some college or Associate's degree,No,Yes,Yes,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Other (please specify),Progressive,Other religion (please specify),Spiritual but not religious,6,6,3,6,7 Strongly agree,2,attention,,,20
pid_1588,45-59,Male,,1968,Asian / Asian-American,,Bachelor's degree,Yes,Yes,Yes,"$100,000 to $167,999",3,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,80,,
pid_1589,60+,Male,,1965,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Independent,,Protestant,,6,6,3,6,6,2,attention,,No,35
pid_1590,30-44,Male,,1985,Latino / Hispanic,,Some college or Associate's degree,Yes,Yes,Yes,"$56,000 to $99,999",4,Working class,A small city or town,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,,,
pid_1592,60+,Female,,1965,Black / African-American,,Some college or Associate's degree,No,Yes,Yes,"Less than $30,000",2,Working class,A small city or town,99999,Somewhat disagree,Democrat,,Other religion (please specify),Non-denominational Christian,6,6,2,6,6,2,attention,70,,60
pid_1593,18-29,Female,,2000,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"$30,000 to $55,999",1,Working class,A small city or town,99999,Somewhat disagree,Democrat,,Jewish,,5,5,3,5,5,2,attention,65,,30
pid_1594,60+,Female,,1965,White / Caucasian,,Master's degree / Professional degree,Yes,Yes,Yes,"$56,000 to $99,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Protestant,,6,6,4,6,6,2,attention,75,Yes,80
pid_1596,18-29,Female,,1999,Latino / Hispanic,,Bachelor's degree,Yes,Yes,Yes,"$168,000 or more",1,Upper class,A large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,4,6,6,2,attention,70,,
pid_1597,60+,Female,,1965,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$30,000 to $55,999",6 or more,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Other religion (please specify),Other,6,6,3,6,6,2,attention,70,,35
pid_1598,18-29,Male,,2000,White / Caucasian,,High school diploma / GED,Yes,Yes,Not applicable,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Independent,,I am not religious,,6,6,4,6,7 Strongly agree,1 Strongly disagree,attention,,,
pid_1599,30-44,Female,,1985,Other,Middle Eastern,Some college or Associate's degree,No,Yes,Yes,"$56,000 to $99,999",3,Middle class,A small city or town,99999,Somewhat disagree,Republican,,Orthodox Christian,,6,6,3,6,6,2,attention,90,No,95
pid_1600,30-44,Male,,1985,White / Caucasian,,Less than high school,Yes,Yes,Not applicable,"Less than $30,000",6 or more,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,75,,
pid_1601,60+,Male,,1965,Black / African-American,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$100,000 to $167,999",6 or more,Middle class,A small city or town,99999,Somewhat disagree,Independent,,I am not religious,,7 Strongly agree,7 Strongly agree,4,7 Strongly agree,7 Strongly agree,1 Strongly disagree,attention,,,
pid_1602,18-29,Female,,2000,White / Caucasian,,High school diploma / GED,No,Yes,Not applicable,"Less than $30,000",4,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,75,,
pid_1603,60+,Female,,1948,Black / African-American,,High school diploma / GED,No,Yes,Not applicable,"$30,000 to $55,999",2,Middle class,A small city or town,99999,Somewhat disagree,Independent,,Other religion (please specify),Other Christian,6,6,3,6,6,2,attention,,,75
pid_1604,60+,Female,,1965,Latino / Hispanic,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",6 or more,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Catholic,,6,6,3,6,6,1 Strongly disagree,attention,75,No,35
pid_1605,30-44,Female,,1985,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$100,000 to $167,999",4,Middle class,A suburb near a large city,97205,Somewhat disagree,Democrat,,I am not religious,,6,6,4,6,6,1 Strongly disagree,attention,75,,
pid_1606,18-29,Female,,2000,Asian / Asian-American,,Bachelor's degree,No,Yes,Yes,"Less than $30,000",2,Working class,A large city,90024,Somewhat disagree,Democrat,,Catholic,,6,6,4,6,7 Strongly agree,2,attention,85,No,20
pid_1607,30-44,Male,,1985,White / Caucasian,,Some college or Associate's degree,No,Yes,Yes,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Republican,,I am not religious,,6,6,4,6,7 Strongly agree,2,attention,65,,
pid_1608,30-44,Female,,1985,White / Caucasian,,Some college or Associate's degree,Yes,Yes,No,"$30,000 to $55,999",1,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Other religion (please specify),Spiritual but not religious,6,6,3,6,6,2,attention,70,,25
pid_1609,60+,Male,,1955,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",4,Middle class,A small city or town,99999,Somewhat disagree,Republican,,Catholic,,6,6,3,6,6,2,attention,70,No,60
pid_1611,30-44,Female,,1985,Asian / Asian-American,,Bachelor's degree,Yes,Yes,Yes,"$100,000 to $167,999",2,Upper class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Catholic,,6,6,4,6,7 Strongly agree,1 Strongly disagree,attention,70,No,35
pid_1612,60+,Male,,1955,White / Caucasian,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,Jewish,,6,6,3,6,6,2,attention,,,25
pid_1613,30-44,Male,,1985,Black / African-American,,Some college or Associate's degree,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Orthodox Christian,,6,6,3,6,6,2,attention,70,No,45
pid_1614,30-44,Male,,1985,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",1,Upper class,A suburb near a large city,99999,Somewhat disagree,Republican,,Catholic,,6,6,3,6,6,1 Strongly disagree,attention,75,No,60
pid_1615,30-44,Female,,1985,Asian / Asian-American,,Master's degree / Professional degree,No,Yes,Yes,"$56,000 to $99,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,70,,
pid_1616,60+,Female,,1965,White / Caucasian,,Master's degree / Professional degree,No,Yes,Yes,"$56,000 to $99,999",3,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Catholic,,6,6,4,6,6,1 Strongly disagree,attention,75,No,25
pid_1617,60+,Female,,1965,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,Catholic,,6,6,3,6,6,2,attention,,No,75
pid_1618,60+,Female,,1965,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",2,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Catholic,,6,6,3,6,6,2,attention,75,No,30
pid_1619,18-29,Male,,2000,Latino / Hispanic,,High school diploma / GED,Yes,Yes,Not applicable,"Less than $30,000",4,Working class,A small city or town,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,2,attention,,,
pid_1620,45-59,Female,,1980,White / Caucasian,,Master's degree / Professional degree,Yes,Yes,Yes,"$100,000 to $167,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Protestant,,6,6,3,6,6,2,attention,70,Yes,45
pid_1621,30-44,Female,,1985,Latino / Hispanic,,High school diploma / GED,Yes,Yes,No,"Less than $30,000",4,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,85,,
pid_1622,60+,Female,,1945,Black / African-American,,Some college or Associate's degree,No,Yes,No,"$30,000 to $55,999",4,Working class,A small city or town,99999,Somewhat disagree,Democrat,,Protestant,,6,6,3,6,6,2,attention,65,Yes,85
pid_1623,45-59,Male,,1980,White / Caucasian,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,75,,
pid_1624,30-44,Female,,1985,White / Caucasian,,High school diploma / GED,No,Yes,Not applicable,"$56,000 to $99,999",3,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Protestant,,6,6,3,6,6,2,attention,65,No,35
pid_1625,30-44,Male,,1985,Latino / Hispanic,,High school diploma / GED,Yes,Yes,Not applicable,"$56,000 to $99,999",6 or more,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,85,,
pid_1626,60+,Female,,1955,Black / African-American,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",3,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,Catholic,,6,6,3,6,7 Strongly agree,2,attention,80,No,40
pid_1627,18-29,Female,,1998,Black / African-American,,Bachelor's degree,Yes,Yes,Yes,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,70,,
pid_1628,60+,Female,,1945,White / Caucasian,,Some college or Associate's degree,No,Yes,No,"$30,000 to $55,999",2,Working class,A small city or town,99999,Somewhat disagree,Republican,,Protestant,,6,6,3,6,6,2,attention,70,No,45
pid_1630,60+,Female,,1965,White / Caucasian,,High school diploma / GED,Yes,Yes,Not applicable,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Republican,,I am not religious,,6,6,3,6,6,1 Strongly disagree,attention,45,,
pid_1631,60+,Male,,1948,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"Less than $30,000",2,Working class,A small city or town,99999,Somewhat disagree,Republican,,Other religion (please specify),Other,6,6,4,6,6,2,attention,75,,35
pid_1632,18-29,Female,,1998,Other,Other,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",2,Upper class,A suburb near a large city,99999,Somewhat disagree,Independent,,I am not religious,,6,6,2,6,6,1 Strongly disagree,attention,,,
pid_1633,45-59,Female,,1980,Latino / Hispanic,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",6 or more,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Catholic,,7 Strongly agree,7 Strongly agree,3,7 Strongly agree,7 Strongly agree,2,attention,70,No,65
pid_1635,18-29,Male,,1998,Asian / Asian-American,,Doctorate degree / Ph.D.,Yes,Yes,Yes,"$100,000 to $167,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Protestant,,6,6,5,6,6,2,attention,70,No,45
pid_1636,60+,Female,,1955,Black / African-American,,Some college or Associate's degree,No,Yes,Yes,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Democrat,,Other religion (please specify),Spiritual but not religious,6,6,3,6,6,2,attention,70,,25
pid_1637,18-29,Female,,2002,Black / African-American,,Some college or Associate's degree,No,Yes,Yes,"Less than $30,000",3,Working class,A large city,99999,Somewhat disagree,Independent,,I am not religious,,6,6,3,6,6,2,attention,,,
pid_1638,18-29,Female,,2003,Black / African-American,,High school diploma / GED,Yes,Yes,Not applicable,"$56,000 to $99,999",6 or more,Middle class,A large city,99999,Somewhat disagree,Independent,,Protestant,,6,6,4,6,6,2,attention,,No,30
pid_1639,18-29,Male,,1998,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",3,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Mormon,,6,6,3,6,6,2,attention,65,Yes,65
pid_1640,30-44,Male,,1985,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"$56,000 to $99,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,Other religion (please specify),Unitarian Universalist,7 Strongly agree,7 Strongly agree,2,7 Strongly agree,7 Strongly agree,1 Strongly disagree,attention,80,,25
pid_1641,60+,Female,,1962,White / Caucasian,,Some college or Associate's degree,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Republican,,Catholic,,6,6,3,6,6,2,attention,65,No,35
pid_1642,60+,Female,,1965,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$56,000 to $99,999",2,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Protestant,,6,6,3,6,6,2,attention,65,Yes,65
pid_1643,45-59,Female,,1980,White / Caucasian,,Some college or Associate's degree,Yes,Yes,No,"$168,000 or more",6 or more,Middle class,A suburb near a large city,99999,Somewhat disagree,Republican,,Other religion (please specify),Spiritual but not religious,5,5,3,5,5,2,attention,70,,30
pid_1644,60+,Female,,1965,White / Caucasian,,Bachelor's degree,Yes,Yes,Yes,"$100,000 to $167,999",4,Middle class,A suburb near a large city,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,5,6,1 Strongly disagree,attention,65,,
pid_1645,45-59,Male,,1980,Asian / Asian-American,,Bachelor's degree,No,Yes,Yes,"$100,000 to $167,999",3,Middle class,A suburb near a large city,99999,Somewhat disagree,Independent,,Other religion (please specify),Spiritual but not religious,6,6,3,6,6,1 Strongly disagree,attention,,,20
pid_1646,30-44,Male,,1985,Black / African-American,,Bachelor's degree,Yes,Yes,Yes,"$30,000 to $55,999",1,Working class,A large city,99999,Somewhat disagree,Independent,,Catholic,,7 Strongly agree,7 Strongly agree,3,6,7 Strongly agree,1 Strongly disagree,attention,,No,30
pid_1647,60+,Male,,1964,White / Caucasian,,Some college or Associate's degree,Yes,Yes,No,"$100,000 to $167,999",4,Middle class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,65,,
pid_1648,60+,Male,,1965,White / Caucasian,,Some college or Associate's degree,Yes,Yes,No,"$56,000 to $99,999",4,Middle class,A small city or town,99999,Somewhat disagree,Republican,,Protestant,,6,6,4,6,6,2,attention,85,Yes,75
pid_1649,30-44,Female,,1985,White / Caucasian,,Bachelor's degree,No,Yes,Yes,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Democrat,,Other religion (please specify),Spiritual but not religious,6,6,3,6,6,2,attention,80,,20
pid_1650,30-44,Male,,1985,White / Caucasian,,Some college or Associate's degree,Yes,Yes,No,"Less than $30,000",1,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,5,5,4,5,6,1 Strongly disagree,attention,75,,
pid_1651,18-29,Female,,2000,Latino / Hispanic,,Some college or Associate's degree,No,Yes,Yes,"$30,000 to $55,999",6 or more,Working class,A small city or town,99999,Somewhat disagree,Democrat,,I am not religious,,6,6,3,6,6,2,attention,70,,
pid_1652,30-44,Female,,1985,Other,,Bachelor's degree,No,Yes,Yes,"$30,000 to $55,999",1,Middle class,A small city or town,99999,Somewhat disagree,Independent,,Other religion (please specify),,6,6,4,6,6,2,attention,,,55
pid_1653,18-29,Male,,1998,White / Caucasian,,Some college or Associate's degree,Yes,Yes,No,"$56,000 to $99,999",2,Middle class,A small city or town,99999,Somewhat disagree,Republican,,Orthodox Christian,,6,6,3,6,6,2,attention,70,No,60
pid_1654,18-29,Male,,2000,Latino / Hispanic,,Some college or Associate's degree,Yes,Yes,Yes,"$100,000 to $167,999",4,Middle class,A large city,99999,Somewhat disagree,Democrat,,Catholic,,7 Strongly agree,7 Strongly agree,3,7 Strongly agree,7 Strongly agree,1 Strongly disagree,attention,85,No,45
pid_1655,60+,Female,,1948,Black / African-American,,High school diploma / GED,Yes,Yes,Not applicable,"Less than $30,000",2,Working class,A small city or town,99999,Somewhat disagree,Democrat,,Protestant,,6,6,2,6,6,2,attention,75,Yes,85
pid_1656,60+,Male,,1965,White / Caucasian,,High school diploma / GED,Yes,Yes,Not applicable,"$30,000 to $55,999",2,Working class,A small city or town,99999,Somewhat disagree,Republican,,Catholic,,6,6,3,6,6,2,attention,65,No,60
